"Jahr";"Aktie";"Volatilitat"
"2015";"DXC.TECHNOLOGY";0,327157226610249
"2015";"CONAGRA.BRANDS";0,166518924170387
"2015";"CONOCOPHILLIPS";0,212013769306923
"2015";"CONSOLIDATED.EDISON";0,135193748133941
"2015";"CONSTELLATION.BRANDS..A.";0,331895382063322
"2015";"CORNING";0,302459104214088
"2015";"COSTCO.WHOLESALE";0,168505098336527
"2015";"CROWN.CASTLE";0,211736383233541
"2015";"CUMMINS";0,329381502530284
"2015";"DIRECTV.DEAD";0,210020860900551
"2015";"DTE.ENERGY";0,156750174640513
"2015";"DAVITA";0,216993705192259
"2015";"DANAHER";0,211281310235801
"2015";"DARDEN.RESTAURANTS";0,242739567772713
"2015";"DEERE";0,246630231479043
"2015";"APTIV";0,239239340820654
"2015";"DELTA.AIR.LINES";0,406643273547328
"2015";"DENBURY.RESOURCES..OTC..DEAD";0,380767653521416
"2015";"DENTSPLY.SIRONA";0,214085961340176
"2015";"DEVON.ENERGY";0,279343330584237
"2015";"DIAMOND.OFFS.DRL..DEAD";0,294021554621798
"2015";"DISCOVER.FINANCIAL.SVS..DEAD";0,27913602000409
"2015";"WARNER.BROS.DISCOVERY.SERIES.A";0,253719656807657
"2015";"DISCOVERY.SERIES.C.DEAD";0,249620402874613
"2015";"DOLLAR.GENERAL";0,253444851187787
"2015";"DOLLAR.TREE";0,229261061959967
"2015";"DOMINION.ENERGY";0,152980990647892
"2015";"DOVER";0,260708707418852
"2015";"DOW.CHEMICAL.DEAD";0,314065547660166
"2015";"KEURIG.DR.PEPPER";0,1990790129079
"2015";"DUKE.ENERGY";0,136003605785678
"2015";"DUN...BRADSTREET.DEL..DEAD";0,226624155909054
"2015";"E.TRADE.FINANCIAL.DEAD";0,390739652630798
"2015";"E.I.DU.PONT.DE.NEMOURS.DEAD";0,21887342132829
"2015";"EMC.DEAD";0,246159571597491
"2015";"EOG.RES.";0,324939171122081
"2015";"EQT";0,299810523881804
"2015";"EASTMAN.CHEMICAL";0,297120068546516
"2015";"EATON";0,278288453147149
"2015";"ECOLAB";0,193008974689405
"2015";"EDISON.INTL.";0,169718378232478
"2015";"EDWARDS.LIFESCIENCES";0,317920980541721
"2015";"ELECTRONIC.ARTS";0,36396835697039
"2015";"EMERSON.ELECTRIC";0,237668139440183
"2015";"ENDO.INTERNATIONAL.DEAD";0,310827714253563
"2015";"VALARIS.A.DEAD";0,309873933134411
"2015";"ENTERGY";0,170632674379745
"2015";"EQUIFAX";0,207208416117281
"2015";"EQUITY.RESD.TST.PROPS..SHBI";0,23157817179061
"2015";"ESSEX.PROPERTY.TST.";0,216664710127165
"2015";"ESTEE.LAUDER.COS..A.";0,263928613796105
"2015";"EXELON";0,183075493785202
"2015";"EXPEDIA.GROUP";0,390779661614853
"2015";"EXPEDITORS.INTL.OF.WASH..A";0,253869740226801
"2015";"EXPRESS.SCRIPTS.HOLDING.DEAD";0,254194032596828
"2015";"EXXON.MOBIL";0,177195194472593
"2015";"F5";0,41591931854267
"2015";"FLIR.SYSTEMS.DEAD";0,266845127818907
"2015";"FMC";0,245145610156979
"2015";"FMC.TECHNOLOGIES.DEAD";0,326923492500563
"2015";"META.PLATFORMS.A";0,47006662144384
"2015";"FAMILY.DOLLAR.STORES.DEAD";0,276428591197348
"2015";"FASTENAL";0,262851059692592
"2015";"FEDEX";0,249055211187088
"2015";"FIDELITY.NAT.INFO.SVS.";0,213844184180132
"2015";"FIFTH.THIRD.BANCORP";0,31535692045111
"2015";"FIRST.SOLAR";0,613747727765303
"2015";"FIRSTENERGY";0,195441592460599
"2015";"FISERV";0,189342100767457
"2015";"FLOWSERVE";0,305155092002406
"2015";"FLUOR";0,316708277516753
"2015";"FORD.MOTOR";0,300869252763916
"2015";"FOSSIL.GROUP";0,445577987139617
"2015";"FRANKLIN.RESOURCES";0,272516003061927
"2015";"FREEPORT.MCMORAN";0,363082103993503
"2015";"FRONTIER.COMMUNICATIONS.DEAD";0,29691069958679
"2015";"GAMESTOP..A.";0,365886737201283
"2015";"TEGNA.DEAD";0,379142404057316
"2015";"GAP";0,292863629517041
"2015";"GARMIN";0,276064736197213
"2015";"GENERAL.DYNAMICS";0,2118991598166
"2015";"GE.AEROSPACE";0,22161319834529
"2015";"GGP.DEAD";0,314088205537346
"2015";"GENERAL.MILLS";0,142508440052233
"2015";"GENERAL.MOTORS";0,304918327818375
"2015";"GENUINE.PARTS";0,19921716365588
"2015";"GENWORTH.FINANCIAL";0,503945887109554
"2015";"GILEAD.SCIENCES";0,300846010775957
"2015";"GOLDMAN.SACHS.GP.";0,276965096657766
"2015";"GOODYEAR.TIRE...RUB.";0,410031349377031
"2015";"ALPHABET..A.";0,244667582237173
"2015";"WW.GRAINGER";0,225729554817495
"2015";"HCA.HEALTHCARE";0,349031897578398
"2015";"HEALTHPEAK.PROPERTIES";0,235750987480383
"2015";"HALLIBURTON";0,35970379654393
"2015";"HARLEY.DAVIDSON";0,315430610625279
"2015";"HARMAN.INTL.INDS..DEAD";0,407324581335364
"2015";"L3HARRIS.TECHNOLOGIES";0,245200073743925
"2015";"HARTFORD.INSURANCE.GROUP";0,358229958615188
"2015";"HASBRO";0,23107557134398
"2015";"WELLTOWER";0,204909219083215
"2015";"HELMERICH...PAYNE";0,364066328013105
"2015";"HERSHEY";0,163450347482864
"2015";"HESS.DEAD";0,307629754612478
"2015";"HP";0,328341848070384
"2015";"HOME.DEPOT";0,203644817298131
"2015";"HONEYWELL.INTL.";0,226431455447414
"2015";"HORMEL.FOODS";0,167975547675191
"2015";"D.R.HORTON";0,372631039565909
"2015";"HOSPIRA.DEAD";0,268302874788436
"2015";"HOST.HOTELS...RESORTS.REIT";0,30263161884977
"2015";"HUDSON.CITY.BANC..DEAD";0,275586049719213
"2015";"HUMANA";0,269645795174526
"2015";"HUNTINGTON.BCSH.";0,329482437319733
"2015";"ILLINOIS.TOOL.WORKS";0,221211162987244
"2015";"TRANE.TECHNOLOGIES";0,288549216288096
"2015";"INTEGRYS.ENERGY.GROUP.DEAD";0,183039889775919
"2015";"INTEL";0,230520199084464
"2015";"INTERCONTINENTAL.EX.";0,251644262840322
"2015";"INTERPUBLIC.GROUP.DEAD";0,346426252786861
"2015";"INTERNATIONAL.BUS.MCHS.";0,182187778118129
"2015";"INTL.FLAVORS...FRAG.";0,205923522132852
"2015";"INTERNATIONAL.PAPER";0,308145651491001
"2015";"INTUIT";0,235280794255016
"2015";"INTUITIVE.SURGICAL";0,329177381935367
"2015";"INVESCO";0,325259629109075
"2015";"IRON.MOUNTAIN";0,274455958580828
"2015";"JP.MORGAN.CHASE...CO.";0,280699181695543
"2015";"JACOBS.SOLUTIONS";0,287177063470447
"2015";"JOHNSON...JOHNSON";0,134188387954771
"2015";"JOHNSON.CONTROLS.DEAD";0,287346628988332
"2015";"JOY.GLOBAL.DEAD";0,378968173889533
"2015";"JUNIPER.NETWORKS.DEAD";0,369121666631061
"2015";"KLA";0,289297692118308
"2015";"KANSAS.CITY.SOUTHERN.DEAD";0,316805672463057
"2015";"KELLANOVA.DEAD";0,152859200661268
"2015";"KEURIG.GREEN.MOUNTAIN.DEAD";0,653689354014391
"2015";"KEYCORP";0,31396178026171
"2015";"KIMBERLY.CLARK";0,13689669265485
"2015";"KIMCO.REALTY";0,255234716306972
"2015";"KINDER.MORGAN";0,224977815419368
"2015";"KOHL.S";0,251013246507791
"2015";"KRAFT.FOODS.GROUP.DEAD";0,174240005159526
"2015";"KROGER";0,193807756287684
"2015";"BATH.AND.BODY.WORKS";0,270564793985253
"2015";"L3.TECHNOLOGIES.DEAD";0,211089309456835
"2015";"LABCORP.HOLDINGS";0,192878238119279
"2015";"LAM.RESEARCH";0,314316536886072
"2015";"LEGG.MASON.DEAD";0,323009871590539
"2015";"LEGGETT.PLATT";0,247507057505772
"2015";"LENNAR.A.A";0,38644239966938
"2015";"JEFFERIES.FINANCIAL.GROUP";0,307678174240026
"2015";"LEVEL.3.COMMS..DEAD";0,453653973117958
"2015";"ELI.LILLY";0,171406132912673
"2015";"LINCOLN.NATIONAL";0,366726297213702
"2015";"LINEAR.TECHNOLOGY.DEAD";0,231031466325408
"2015";"LOCKHEED.MARTIN";0,175306247624541
"2015";"LOEWS";0,184462158319626
"2015";"LORILLARD.DEAD";0,228640450168424
"2015";"LOWE.S.COMPANIES";0,245782937588415
"2015";"LYONDELLBASELL.INDS.CL.A";0,358290390368621
"2015";"M.T.BANK";0,239346721037262
"2015";"MACERICH";0,267127002912713
"2015";"MACY.S";0,293159367565035
"2015";"MARATHON.OIL.DEAD";0,295162216062106
"2015";"MARATHON.PETROLEUM";0,35579804111024
"2015";"MARRIOTT.INTL..A.";0,262651223041305
"2015";"MARSH";0,188361250452178
"2015";"MARTIN.MRTA.MATS.";0,274522165378297
"2015";"MASCO";0,388326813404889
"2015";"MASTERCARD";0,280057674272638
"2015";"MATTEL";0,22761032802082
"2015";"MCCORMICK...COMPANY.NV.";0,155486707431692
"2015";"MCDONALDS";0,140082690038632
"2015";"S.P.GLOBAL";0,242378381934926
"2015";"MCKESSON";0,207825545016868
"2015";"MEAD.JOHNSON.NUTRITION.DEAD";0,245286861502957
"2015";"MEADWESTVACO.DEAD";0,251751698151912
"2015";"MEDTRONIC";0,207351298075001
"2015";"MERCK...COMPANY";0,186350034873708
"2015";"METLIFE";0,312772997219403
"2015";"CAPRI.HOLDINGS";0,396643998828514
"2015";"MICROCHIP.TECH.";0,239249640597665
"2015";"MICRON.TECHNOLOGY";0,475357162994524
"2015";"MICROSOFT";0,217257263134566
"2015";"MOHAWK.INDUSTRIES";0,324125907206406
"2015";"MOLSON.COORS.BEVERAGE.COMPANY.B";0,212355194482848
"2015";"MONDELEZ.INTERNATIONAL.CL.A";0,169891641232526
"2015";"MONSANTO.DEAD";0,252482084661532
"2015";"MONSTER.BEVERAGE";0,362913173109324
"2015";"MOODY.S";0,306241161788075
"2015";"MORGAN.STANLEY";0,379181819561899
"2015";"MOSAIC";0,331859578106534
"2015";"MOTOROLA.SOLUTIONS";0,240421922729668
"2015";"MURPHY.OIL";0,283166637952539
"2015";"VIATRIS";0,264210696350385
"2015";"NIKE..B.";0,234249239812159
"2015";"NRG.ENERGY";0,263523987190753
"2015";"NABORS.INDUSTRIES";0,43116283284854
"2015";"NASDAQ";0,273000151604178
"2015";"NOV";0,317915716488674
"2015";"NETAPP";0,3253699980306
"2015";"NETFLIX";0,596717029287694
"2015";"NEWELL.BRANDS..XSC.";0,260370777996132
"2015";"NEWFIELD.EXPLORATION.DEAD";0,4000966552161
"2015";"NEWMONT";0,328812749993048
"2015";"NEXTERA.ENERGY";0,158346861554573
"2015";"NIELSEN.DEAD";0,235886750859219
"2015";"NISOURCE";0,18100919119672
"2015";"NOBLE.CORPORATION.DEAD";0,327317691622113
"2015";"NOBLE.ENERGY.DEAD";0,290688679019701
"2015";"NORDSTROM.DEAD";0,277223720552606
"2015";"NORFOLK.SOUTHERN";0,24155251437973
"2015";"EVERSOURCE.ENERGY";0,163802062645894
"2015";"NORTHERN.TRUST";0,232721953402576
"2015";"NORTHROP.GRUMMAN";0,197558226377876
"2015";"NUCOR";0,250311090518494
"2015";"NVIDIA";0,375631116209272
"2015";"O.REILLY.AUTOMOTIVE";0,219460510586788
"2015";"ONEOK";0,252482934441721
"2015";"OCCIDENTAL.PTL.";0,269399467683497
"2015";"OMNICOM.GROUP";0,213398734019544
"2015";"ORACLE";0,249992440302478
"2015";"O.I.GLASS";0,340371641283702
"2015";"PACCAR";0,274176999269158
"2015";"PETSMART.DEAD";0,242508193856037
"2015";"PG.E";0,164470063508613
"2015";"PNC.FINL.SVS.GP.";0,253766301329357
"2015";"PPG.INDUSTRIES";0,234324488408016
"2015";"PPL";0,163039319573097
"2015";"PVH";0,34000638003553
"2015";"PALL.DEAD";0,254170076748494
"2015";"PARKER.HANNIFIN";0,279696086177206
"2015";"PATTERSON.COMPANIES.DEAD";0,206129216302044
"2015";"PAYCHEX";0,174342201909596
"2015";"PENTAIR";0,267725715539924
"2015";"PEOPLES.UNITED.FINANCIAL.DEAD";0,191437904746681
"2015";"PEPCO.HOLDINGS.DEAD";0,17607969574938
"2015";"PEPSICO";0,13684478806615
"2015";"REVVITY";0,260250362963158
"2015";"PERRIGO";0,268706087849964
"2015";"PFIZER";0,183004425714993
"2015";"PHILIP.MORRIS.INTL.";0,171807952101501
"2015";"PHILLIPS.66";0,286185590333734
"2015";"PINNACLE.WEST.CAP.";0,161485021887119
"2015";"PIONEER.NTRL.RES..DEAD";0,371822259858428
"2015";"PITNEY.BOWES";0,314544621215157
"2015";"PLUM.CREEK.TIMBER.DEAD";0,202464317000371
"2015";"PRAXAIR.DEAD";0,178410098684002
"2015";"PREC.CASTPARTS.DEAD";0,241226962279033
"2015";"PRINCIPAL.FINL.GP.";0,311862879647071
"2015";"PROLOGIS.REIT";0,284142892266115
"2015";"PROCTER...GAMBLE";0,136866636731726
"2015";"PROGRESSIVE.OHIO";0,196328957607327
"2015";"PRUDENTIAL.FINL.";0,301266791172258
"2015";"PUB.SER.ENTER.GP.";0,180250570411939
"2015";"PUBLIC.STORAGE";0,203740470559706
"2015";"PULTEGROUP";0,444344590279003
"2015";"QEP.RESOURCES..NYS..DEAD";0,357576473136483
"2015";"QUALCOMM";0,247573857514868
"2015";"QUANTA.SERVICES";0,300933064290602
"2015";"QUEST.DIAGNOSTICS";0,20708250988339
"2015";"RALPH.LAUREN.CL.A";0,280868873717349
"2015";"RANGE.RES.";0,352987596544068
"2015";"RAYTHEON..B..DEAD";0,189553885210455
"2015";"RED.HAT.DEAD";0,339918568713947
"2015";"REGENERON.PHARMS.";0,468798908774185
"2015";"REGIONS.FINL.NEW";0,385378774467567
"2015";"REPUBLIC.SVS..A.";0,191487386090893
"2015";"REYNOLDS.AMERICAN.DEAD";0,17366264982871
"2015";"ROBERT.HALF";0,292611719074896
"2015";"ROCKWELL.AUTOMATION";0,300716742626437
"2015";"ROCKWELL.COLLINS.DEAD";0,211695162629652
"2015";"ROPER.TECHNOLOGIES";0,218945627210553
"2015";"ROSS.STORES";0,225049122789143
"2015";"ROYAL.CARIBBEAN.GROUP";0,389637916764624
"2015";"RYDER.SYSTEM";0,296361311928295
"2015";"SCANA.DEAD";0,15539240250756
"2015";"SALESFORCE";0,380535599721658
"2015";"SANDISK.DEAD";0,377590267740083
"2015";"SLB";0,289718684358666
"2015";"CHARLES.SCHWAB";0,292515212513879
"2015";"SCRIPPS.NETWORKS.INTERACTIVE.A";0,247196000091131
"2015";"SEAGATE.TECHNOLOGY.HOLDINGS";0,424525094388601
"2015";"SEALED.AIR.DEAD";0,285220575175683
"2015";"SEMPRA";0,164713388556912
"2015";"SHERWIN.WILLIAMS";0,211190745880872
"2015";"SIGMA.ALDRICH.DEAD";0,252033225936412
"2015";"SIMON.PROPERTY.GROUP";0,219311561722035
"2015";"J.M.SMUCKER";0,169469532963524
"2015";"SNAP.ON";0,237753909261104
"2015";"SOUTHERN";0,124603690182349
"2015";"SOUTHWEST.AIRLINES";0,275353028122801
"2015";"SOUTHWESTERN.ENERGY.DEAD";0,319577171886321
"2015";"SPECTRA.ENERGY.DEAD";0,198654979607843
"2015";"ST.JUDE.MEDICAL.DEAD";0,249284860824827
"2015";"STANLEY.BLACK...DECKER";0,278147725756141
"2015";"STAPLES.DEAD";0,319084158432818
"2015";"STARBUCKS";0,258102099946902
"2015";"STARWOOD.H.R.WORLDWIDE.DEAD";0,316396020162208
"2015";"STATE.STREET";0,274899713096522
"2015";"STERICYCLE.DEAD";0,187548632990287
"2015";"STRYKER";0,203709494681656
"2015";"SUNTRUST.BANKS.DEAD";0,334856579280805
"2015";"GEN.DIGITAL";0,280250660206372
"2015";"SYSCO";0,166909461954786
"2015";"T.ROWE.PRICE.GROUP";0,27064106634251
"2015";"TE.CONNECTIVITY";0,256585155756439
"2015";"TECO.ENERGY.DEAD";0,175238466824819
"2015";"TJX";0,211902236790739
"2015";"TARGET";0,191865902043021
"2015";"TENET.HEALTHCARE";0,477348021828151
"2015";"TERADATA";0,327890269049991
"2015";"ANDEAVOR.DEAD";0,398313069815788
"2015";"TEXAS.INSTRUMENTS";0,238193554473075
"2015";"TEXTRON";0,365195222559555
"2015";"ADT.DEAD";0,282269278238875
"2015";"BANK.OF.NEW.YORK.MELLON";0,263267161232747
"2015";"BOOKING.HOLDINGS";0,340586969820351
"2015";"WILLIAMS";0,292841947372816
"2015";"THERMO.FISHER.SCIENTIFIC";0,237688040389607
"2015";"TIFFANY...CO.DEAD";0,29404900289052
"2015";"TIME.WARNER.CABLE.DEAD";0,244365013153415
"2015";"TIME.WARNER.DEAD";0,239949777490546
"2015";"GLOBE.LIFE";0,210454991536943
"2015";"TOTAL.SYSTEM.SERVICES.DEAD";0,212195032338885
"2015";"TRACTOR.SUPPLY";0,292811097777517
"2015";"TRANSOCEAN";0,362851398365559
"2015";"TRAVELERS.COS.";0,181990197863224
"2015";"TRIPADVISOR..A.";0,425793807397456
"2015";"TWENTY.FIRST.CENTURY.FOX.A";0,284964008599728
"2015";"JOHNSON.CONTROLS.INTL.";0,221027803829697
"2015";"TYSON.FOODS..A.";0,271154360544949
"2015";"US.BANCORP";0,229065856691436
"2015";"UNDER.ARMOUR.A";0,390022321985958
"2015";"UNION.PACIFIC";0,22837507970696
"2015";"UNITED.PARCEL.SER..B.";0,174955352789515
"2015";"UNITED.RENTALS";0,484020398325131
"2015";"RTX";0,199366457179421
"2015";"UNITEDHEALTH.GROUP";0,234594818975844
"2015";"UNIVERSAL.HEALTH.SVS..B.";0,295089458159329
"2015";"UNUM.GROUP";0,254176916416767
"2015";"URBAN.OUTFITTERS";0,336947866771794
"2015";"V.F";0,235079486027684
"2015";"VALERO.ENERGY";0,362244429183771
"2015";"VARIAN.MEDICAL.SYSTEMS.DEAD";0,24131998131106
"2015";"VENTAS";0,222824933705725
"2015";"VERISIGN";0,26102268460896
"2015";"VERIZON.COMMUNICATIONS";0,161020745269155
"2015";"VERTEX.PHARMS.";0,561099091630816
"2015";"VIACOM..B..DEAD";0,245622941827442
"2015";"VISA..A.";0,25632588976484
"2015";"VORNADO.REALTY.TRUST";0,228904022946183
"2015";"VULCAN.MATERIALS";0,339013969745057
"2015";"WALMART";0,143113511250323
"2015";"WALGREENS.BOOTS.ALLIANCE.DEAD";0,252854313367827
"2015";"WALT.DISNEY";0,217373118638374
"2015";"WASTE.MANAGEMENT";0,175923469650243
"2015";"WATERS";0,253290385198517
"2015";"WELLS.FARGO...CO";0,262223785519907
"2015";"WESTERN.DIGITAL";0,372023296876061
"2015";"WESTERN.UNION";0,272029860912845
"2015";"WEYERHAEUSER";0,273384013269108
"2015";"WHIRLPOOL";0,349749932125499
"2015";"WHOLE.FOODS.MARKET.DEAD";0,313539719995919
"2015";"WINDSTREAM.HOLDINGS.DEAD";0,229634050363702
"2015";"WEC.ENERGY.GROUP";0,153905123782274
"2015";"TRAVEL.LEISURE";0,290141109492906
"2015";"WYNN.RESORTS";0,359498219650139
"2015";"XL.GROUP.DEAD";0,255674767848457
"2015";"XCEL.ENERGY";0,14517869242543
"2015";"XEROX.HOLDINGS";0,294079125217945
"2015";"XILINX.DEAD";0,255568805702064
"2015";"XYLEM";0,248310241045774
"2015";"ALTABA.DEAD";0,299702159453866
"2015";"YUM..BRANDS";0,22912998702571
"2015";"ZIMMER.BIOMET.HDG.";0,221274595623036
"2015";"ZIONS.BANCORP.";0,348349408442572
"2015";"EBAY";0,295982935208626
"2020";"AMAZON.COM";0,287295455523884
"2020";"ABBOTT.LABORATORIES";0,203738560686127
"2020";"AES";0,248829704010944
"2020";"ABIOMED.DEAD";0,455027388775598
"2020";"INTERNATIONAL.BUS.MCHS.";0,201992803420392
"2020";"ADVANCED.MICRO.DEVICES";0,630266357051691
"2020";"ADOBE..NAS.";0,258047183071418
"2020";"ALEXANDRIA.REAL.ESTATE.EQUITIES.REIT";0,181972435371919
"2020";"AIR.PRDS...CHEMS.";0,185560686251923
"2020";"ALASKA.AIR.GROUP";0,287751251177546
"2020";"BXP";0,184166046265208
"2020";"ALLSTATE.ORD.SHS";0,170967157281257
"2020";"HONEYWELL.INTL.";0,169467210227997
"2020";"AMGEN";0,228729823704935
"2020";"HESS.DEAD";0,380197718292416
"2020";"AMERICAN.EXPRESS";0,20221291331861
"2020";"AMER.ELEC.PWR.";0,157727974595104
"2020";"AFLAC";0,162151232987349
"2020";"AMERICAN.INTL.GP.";0,210101430433311
"2020";"ANALOG.DEVICES";0,262474397130421
"2020";"ALEXION.PHARMS..DEAD";0,369297460771379
"2020";"VALERO.ENERGY";0,281004598113696
"2020";"APA";0,417941114639642
"2020";"COMCAST.A";0,208099166709276
"2020";"ANSYS.DEAD";0,220890802044862
"2020";"APPLE";0,243912317423787
"2020";"APPLIED.MATS.";0,319563637731139
"2020";"ALBEMARLE";0,31650671965768
"2020";"ARCHER.DANIELS.MIDLAND";0,21992881291669
"2020";"PINNACLE.WEST.CAP.";0,162790591788361
"2020";"AMEREN";0,16458847351238
"2020";"AUTODESK";0,326711149345392
"2020";"AUTOMATIC.DATA.PROC.";0,19059631603152
"2020";"AUTOZONE";0,223065560859005
"2020";"AVERY.DENNISON";0,208507730534672
"2020";"BALL";0,214713332661119
"2020";"BERKSHIRE.HATHAWAY..B.";0,163200295701482
"2020";"BAXTER.INTL.";0,195039528592432
"2020";"BECTON.DICKINSON";0,188204526838259
"2020";"AMETEK";0,193110126997101
"2020";"VERIZON.COMMUNICATIONS";0,167656098644602
"2020";"W.R.BERKLEY";0,159714325746666
"2020";"BEST.BUY";0,343722237578494
"2020";"SL.GREEN.REALTY";0,201393810877103
"2020";"YUM..BRANDS";0,209523416304569
"2020";"FIRSTENERGY";0,197682461292217
"2020";"H.R.BLOCK";0,301133364665803
"2020";"BOEING";0,247832537847583
"2020";"ROBERT.HALF";0,263791381570857
"2020";"BORGWARNER";0,299632587394902
"2020";"BOSTON.SCIENTIFIC";0,245340956384266
"2020";"CH.ROBINSON.WWD.";0,220683361749235
"2020";"TAKE.TWO.INTACT.SFTW.";0,327899525608124
"2020";"METTLER.TOLEDO.INTL.";0,216412709038672
"2020";"BRISTOL.MYERS.SQUIBB";0,251318255156203
"2020";"ONEOK";0,331942874381737
"2020";"AVALONBAY.COMMNS.";0,168114729365244
"2020";"UNITED.RENTALS";0,392469338859268
"2020";"SEMPRA";0,182402062490875
"2020";"FEDEX";0,246911819274733
"2020";"VERISIGN";0,226068086776703
"2020";"AMPHENOL..A.";0,186278979731031
"2020";"BROWN.FORMAN..B.";0,200733321499672
"2020";"QUANTA.SERVICES";0,289437197998156
"2020";"CSX";0,269460310397958
"2020";"COTERRA.ENERGY";0,338737215624422
"2020";"THE.CAMPBELL.S.COMPANY";0,232181588270388
"2020";"CONSTELLATION.BRANDS..A.";0,222130729173781
"2020";"CARDINAL.HEALTH";0,267650564449741
"2020";"CATERPILLAR";0,262903875188237
"2020";"CITRIX.SYS..DEAD";0,228833407642877
"2020";"LUMEN.TECHNOLOGIES";0,335658439392768
"2020";"CERNER.DEAD";0,234205406942972
"2020";"JP.MORGAN.CHASE...CO.";0,206228386228442
"2020";"CHURCH...DWIGHT.CO.";0,186080964711578
"2020";"CINCINNATI.FINL.";0,177351700331037
"2020";"CINTAS";0,19780877599602
"2020";"CISCO.SYSTEMS";0,221609250519088
"2020";"CLOROX";0,178879206672519
"2020";"COCA.COLA";0,139015152941615
"2020";"COPART";0,218665156398788
"2020";"COLGATE.PALM.";0,169055428905627
"2020";"MARRIOTT.INTL..A.";0,230935384715569
"2020";"COMERICA.DEAD";0,26517184235848
"2020";"NRG.ENERGY";0,393814433139478
"2020";"CONAGRA.BRANDS";0,261516543173619
"2020";"CONSOLIDATED.EDISON";0,158441668674145
"2020";"CMS.ENERGY";0,160983731147054
"2020";"COOPER.COS.";0,222018702248674
"2020";"CORNING";0,243088722957547
"2020";"SEALED.AIR.DEAD";0,239485872140651
"2020";"CUMMINS";0,232573297832918
"2020";"D.R.HORTON";0,271571458336953
"2020";"DANAHER";0,175247111719954
"2020";"MOODY.S";0,213644819216651
"2020";"COGNIZANT.TECH.SLTN..A.";0,238897060367607
"2020";"TARGET";0,269561875273755
"2020";"DEERE";0,249699384378019
"2020";"MORGAN.STANLEY";0,258256331634963
"2020";"REPUBLIC.SVS..A.";0,139642679609817
"2020";"WALT.DISNEY";0,195452976567206
"2020";"DOLLAR.TREE";0,281687876413157
"2020";"DOVER";0,23052495094661
"2020";"OMNICOM.GROUP";0,191392338235608
"2020";"DTE.ENERGY";0,157497435465168
"2020";"DUKE.REALTY.DEAD";0,182960512618375
"2020";"FLOWSERVE";0,293097058882372
"2020";"DARDEN.RESTAURANTS";0,226541538495674
"2020";"EBAY";0,259823628281991
"2020";"BANK.OF.AMERICA";0,252426372832534
"2020";"CITIGROUP";0,244017581255288
"2020";"EASTMAN.CHEMICAL";0,2403897574957
"2020";"E.TRADE.FINANCIAL.DEAD";0,296525563008091
"2020";"CADENCE.DESIGN.SYS.";0,245884244184641
"2020";"DISH.NETWORK..A..DEAD";0,313084457980927
"2020";"ECOLAB";0,170354381018261
"2020";"REVVITY";0,221613482972014
"2020";"ELECTRONIC.ARTS";0,304570024872682
"2020";"SALESFORCE";0,284476171691461
"2020";"EMERSON.ELECTRIC";0,214285393943137
"2020";"ATMOS.ENERGY";0,161923057265276
"2020";"ESSEX.PROPERTY.TST.";0,180207091779668
"2020";"ENTERGY";0,168160751841081
"2020";"EOG.RES.";0,309734076528137
"2020";"EQUIFAX";0,230515787650027
"2020";"EQUITY.RESD.TST.PROPS..SHBI";0,172499222239529
"2020";"ESTEE.LAUDER.COS..A.";0,225545456890908
"2020";"EXPEDITORS.INTL.OF.WASH..A";0,199248770749831
"2020";"EXXON.MOBIL";0,186953641653445
"2020";"FMC";0,278097213126941
"2020";"NEXTERA.ENERGY";0,158491290016762
"2020";"ASSURANT";0,211968290481328
"2020";"FASTENAL";0,253748207513967
"2020";"FEDERAL.REALTY.INV.TST.";0,174805023972948
"2020";"FIFTH.THIRD.BANCORP";0,251774600118118
"2020";"M.T.BANK";0,21557584780222
"2020";"FISERV";0,185678990640333
"2020";"FLIR.SYSTEMS.DEAD";0,23419190962807
"2020";"MACY.S";0,381515957542194
"2020";"FRANKLIN.RESOURCES";0,242474226244529
"2020";"FREEPORT.MCMORAN";0,568140077608934
"2020";"ARTHUR.J.GALLAGHER";0,156652286916192
"2020";"GAP";0,362861330620007
"2020";"GENERAL.DYNAMICS";0,186512260938237
"2020";"GENERAL.MILLS";0,190992627678323
"2020";"GENUINE.PARTS";0,188833804985079
"2020";"GILEAD.SCIENCES";0,246867331610368
"2020";"GARTNER..A.";0,22124466679119
"2020";"MCKESSON";0,276660463139269
"2020";"NVIDIA";0,419460151612398
"2020";"GE.AEROSPACE";0,292844040964317
"2020";"WW.GRAINGER";0,267255048549346
"2020";"HALLIBURTON";0,317005154439297
"2020";"GOLDMAN.SACHS.GP.";0,233687205077668
"2020";"HARLEY.DAVIDSON";0,294273804240964
"2020";"HASBRO";0,274959176809403
"2020";"HENRY.SCHEIN";0,21906325419199
"2020";"HELMERICH...PAYNE";0,37628122656523
"2020";"HERSHEY";0,193724983137093
"2020";"F5";0,253763456750865
"2020";"JUNIPER.NETWORKS.DEAD";0,256633962145146
"2020";"HOLOGIC.DEAD";0,230126806978357
"2020";"UNUM.GROUP";0,262902393819676
"2020";"HOME.DEPOT";0,184989848501406
"2020";"HORMEL.FOODS";0,200377832477462
"2020";"CENTERPOINT.EN.";0,185985291875233
"2020";"HUMANA";0,261101612676953
"2020";"HUNT.JB.TRANSPORT.SVS.";0,21825650722603
"2020";"HUNTINGTON.BCSH.";0,243940260125453
